#      mass       lower
 3.1413e-01  3.0759e-02
 3.1446e-01  3.0295e-02
 3.1479e-01  3.1895e-02
 3.1513e-01  3.4829e-02
 3.1546e-01  3.8020e-02
 3.1579e-01  4.0311e-02
 3.1613e-01  4.2241e-02
 3.1646e-01  4.4894e-02
 3.1679e-01  4.7385e-02
 3.1713e-01  4.6116e-02
 3.1747e-01  4.4340e-02
 3.1780e-01  4.3881e-02
 3.1813e-01  4.3560e-02
 3.1847e-01  4.2826e-02
 3.1881e-01  4.2055e-02
 3.1915e-01  4.1461e-02
 3.1948e-01  4.2865e-02
 3.1982e-01  4.5143e-02
 3.2016e-01  4.7892e-02
 3.2050e-01  5.0521e-02
 3.2084e-01  5.2395e-02
 3.2118e-01  5.6429e-02
